transaction_amount,hour_of_day,distance_from_home_km,distance_from_last_txn_km,txns_last_24h,avg_txn_amount_last_30d,is_online,merchant_risk_score,card_present,amount_to_avg_ratio,is_night_txn,online_and_not_present,high_velocity
19.24669006022,19,24.547827751299227,3.033489788225292,4,18.877496859895444,1,0.0923946370695634,0,1.0195573175333905,0,1,0
51.100489387579344,13,17.862499598466535,3.396473110718445,3,19.625492599469908,0,0.1227877441782605,1,2.603781236500509,0,0,0
12.76134787256152,13,16.791387876892266,0.8318876405483461,2,68.44869850751368,1,0.1325411232797999,0,0.18643667667633876,0,1,0
16.98219876485064,14,30.555940786765323,14.937051288370473,1,15.804935974378534,0,0.3119094075860267,0,1.0744870331889085,0,0,0
214.70260350735023,13,4.85269809553819,7.872100536156484,2,15.940030806080776,1,0.3020159969665396,0,13.469397024342378,0,1,0
14.200549656658998,20,0.4900566304902095,1.1108395761555006,1,20.00796203974588,0,0.29906065688494,1,0.7097449319650627,0,0,0
33.91654821733657,17,8.594985554685088,8.284953264905013,2,12.952054103228924,0,0.1895797918708375,1,2.6186231115944176,0,0,0
78.82162694520952,9,1.1027036549027347,4.919367484666736,5,17.53970560287866,1,0.2723824939171928,0,4.493896803619847,0,1,1
76.3504125736245,9,5.961248594129042,1.800140211466136,0,22.367863595128632,0,0.2973084445343181,1,3.4133976295461856,0,0,0
68.81214479712898,15,9.734349554582693,0.3337297019749832,4,52.145795742343154,0,0.269869481133813,0,1.3196105998101109,0,0,0
17.6404768860627,19,50.00359748874081,7.75482394643012,1,24.021608725090733,0,0.0973783968515364,0,0.7343586804674369,0,0,0
4.934227533752932,12,10.094372608094128,0.4309038650621959,2,27.491087985252783,1,0.2203768117903798,0,0.17948462194002038,0,1,0
35.391546349347514,4,4.992854117858532,14.708666342037825,0,8.989459867405364,0,0.2081670632894179,0,3.937004766846199,1,0,0
10.18544977098983,17,1.1848148217081684,0.4251946690894158,2,17.234789524834966,1,0.2269848329195584,1,0.5909819644918096,0,0,0
59.4011844517716,15,14.355076809152978,0.5067109135239207,1,28.87475868564695,1,0.0823203228706624,0,2.057201069572876,0,1,0
44.200724776049576,12,5.393696645393742,6.965290342208901,3,55.913070105144605,0,0.4189278006058552,1,0.7905258053784214,0,0,0
20.59146848960373,6,17.48898807298775,1.0931478659473617,1,28.33438619184229,1,0.2387086123061906,1,0.7267307062939725,0,0,0
47.031103107257294,4,8.990063076185233,5.716392989544074,0,67.60505427457193,1,0.1387007092144823,1,0.695674363580046,1,0,0
73.47407071862263,23,79.82693056893231,9.472536098925028,1,25.14190841614759,0,0.2357113020970538,1,2.9223744475750824,0,0,0
96.2424228668939,17,4.602213135767265,0.4804521229373484,0,38.62762781511093,0,0.0482885322444467,0,2.4915437035779964,0,0,0
60.83058005540951,11,8.40697933505426,5.774307808381636,3,31.934460111219902,0,0.1628236643696052,1,1.904857005365098,0,0,0
10.784280736101438,4,6.811300429479942,0.9463766692493558,2,30.823324931586463,0,0.0196552707209717,0,0.3498740242993758,1,0,0
5.970707746671089,12,26.92257136474146,2.434334908624485,3,66.6408115503644,0,0.0143075650643006,0,0.08959536367828702,0,0,0
17.952800837775467,12,3.007545501196626,3.612273176726444,1,54.03486960521851,0,0.1513444221219531,1,0.33224473324243287,0,0,0
43.01859932513173,13,67.19232904014883,0.4928751877949022,3,39.836130272870335,0,0.5421654675746428,1,1.0798890110676427,0,0,0
22.10722964240001,13,38.5886160706628,2.499385395165484,1,26.650623507068318,0,0.0772912709077111,1,0.8295201662556487,0,0,0
34.395915967199,10,4.256526340306999,3.291910308820205,2,35.85708771279299,0,0.1501796144200903,0,0.9592501276930899,0,0,0
24.26805440030063,3,54.618988025147615,1.2857013948100735,1,19.26428338047141,0,0.2505599601378976,0,1.259743428862848,1,0,0
54.30799857224216,20,1.7328956541745266,0.3924075194551568,4,11.374623622219891,1,0.0240205377716379,0,4.7744875238028595,0,1,0
34.63363427635512,16,43.18572741622516,4.018908099853963,1,42.39721048748718,1,0.1558851563450157,0,0.8168847402490466,0,1,0
15.667707171724588,9,1.2363545773464577,3.436615657219415,0,7.990847292818448,1,0.2066334116842852,0,1.9607066181586907,0,1,0
17.12733739790322,14,30.61671086987876,5.03264662785185,0,16.379617742163077,1,0.3247634233067634,1,1.045649395945024,0,0,0
42.857620467686935,16,2.259384833619306,1.1636266069644428,0,50.774796046719125,1,0.1916289954943782,0,0.8440727251420684,0,1,0
4.438278753413434,12,2.5310599249625594,1.593714097640664,0,16.071299410889516,0,0.2888044618096024,0,0.27616178629626964,0,0,0
126.75696506338431,18,7.985803472857432,3.2356406913301976,3,21.714022275834687,0,0.1466825410777015,1,5.837562633637474,0,0,0
20.81337351791396,9,11.912346686111151,11.033666350461685,1,48.78766065781911,0,0.0418067211805373,1,0.42661142668619095,0,0,0
60.85485780342525,15,18.81095371161237,0.8404998309111458,2,41.36170521388184,1,0.2786903080316827,1,1.471285032586159,0,0,0
26.85252900315314,1,9.165016787061766,4.2882446152748885,2,24.06923247594454,0,0.1623410336669948,0,1.1156371118185968,1,0,0
45.01532827060508,16,33.343542597918315,2.385173841192082,2,32.00593206711215,0,0.4513781386605823,0,1.406468281449013,0,0,0
102.40203606727567,8,6.987456220544717,4.45267399090249,2,13.478358201335672,0,0.0884523956572033,1,7.597515553276206,0,0,0
20.018390592707053,2,6.366455971453262,1.4682368869998048,3,29.207642346693326,0,0.0356370704063095,1,0.6853819406266931,1,0,0
17.919118063571783,1,0.4091728118899608,5.379407745505907,3,31.346919821585328,1,0.3021409604161764,1,0.57163887761734,1,0,0
71.13069137064498,5,20.57235723294659,2.273665095161818,3,30.828679741193422,0,0.0728946611780054,0,2.307289574765663,1,0,0
163.9733969666408,4,19.54952519471998,1.0900941672675266,0,66.50957067104598,0,0.1978973847243715,1,2.4654105463655376,1,0,0
13.502874288704644,21,9.096623736983044,0.7418835941882755,2,16.44778301788294,0,0.1810751662620754,1,0.8209540625641505,0,0,0
5.468160471671699,9,10.355148815291454,8.730002641423694,2,28.03087144225063,1,0.4982275228326872,1,0.19507636367771286,0,0,0
177.91259761120224,12,2.2207459193101298,6.65591658133136,0,37.31432918277732,0,0.2473089351868005,1,4.767943079982234,0,0,0
182.15070255923948,7,194.79507384058385,5.524889897673529,4,62.48364517138168,0,0.8667815211585564,0,2.9151740757062434,0,0,0
71.76103886944524,18,5.783974540706997,24.461674677363305,0,41.04832392807684,1,0.2532356842954733,0,1.7482087452628259,0,1,0
16.043853044209282,6,12.18538706747,1.8043878429903808,1,12.787856561825384,0,0.273656797312356,0,1.2546162812072648,0,0,0
43.25056658097249,14,11.94300956835716,2.869960345897936,3,31.64761967903005,1,0.3173636839047183,0,1.3666293711697577,0,1,0
22.36866783397166,16,2.5780682290749297,17.803052118352916,3,23.90643251096454,0,0.1746480381437239,0,0.935675694134305,0,0,0
61.26319951105911,12,31.16051199458876,1.846241287026773,4,62.13229178073786,0,0.2800488909772764,1,0.9860122289912348,0,0,0
120.80905091871098,15,6.6395498106527855,14.593391664227951,0,19.202470137987817,0,0.4008735046545839,1,6.291328670248373,0,0,0
18.337612515652104,3,77.90036633335936,2.5437987979274523,0,28.267245974402897,1,0.0470116774622405,1,0.648722996653354,1,0,0
55.92526310199043,10,29.010728561548248,2.6929365438801285,2,8.889533413539208,0,0.0831061029717283,0,6.291135934852715,0,0,0
10.57507208005644,0,6.829311332332895,4.001201513286825,2,64.41919521059924,1,0.1630098998211665,0,0.16416026380777365,1,1,0
39.3297997368196,15,21.699722826263358,3.94228578641697,0,51.1665425108554,0,0.0487001565496539,1,0.76866244633347,0,0,0
54.41899033309368,19,38.08340405485827,4.630447984479708,1,98.91121694481927,0,0.2120126882372031,1,0.5501801718146186,0,0,0
58.27657532057797,16,11.19023403562022,3.8165570969699263,1,19.11689670014334,0,0.3937850005490482,0,3.048432820173214,0,0,0
33.10506617733908,4,0.7824287448142017,10.50744483654449,1,23.42251894484282,1,0.1225465015040714,1,1.41338624830649,1,0,0
33.548220739210834,20,16.96929363889632,1.4111448689953063,2,31.813245645436805,0,0.1535944938984163,0,1.054536249243808,0,0,0
88.80727692471363,6,30.223450297658715,2.0248970808778117,3,42.2360280584136,1,0.3721588931383549,0,2.102642720141456,0,1,0
33.54545200694091,18,5.411902411562767,2.919811175474776,1,48.28181441069468,1,0.0479348276700996,1,0.6947844114058485,0,0,0
29.677530067139774,14,0.0986832811208773,5.000495131434455,3,47.14092836402927,0,0.5394888945157282,1,0.6295491221124342,0,0,0
54.20208338622167,13,11.923126548742934,4.702125124997417,1,20.88101239305372,0,0.2891987351434519,1,2.595759360990205,0,0,0
27.00755201139452,8,2.6000093479499293,1.6929366423461052,3,25.25230897616269,0,0.3077908952641699,1,1.0695082195013816,0,0,0
84.12446156806521,19,40.35671469755359,3.4545021720811517,1,48.27560505354474,0,0.0247459366606305,1,1.742587409826533,0,0,0
33.15644170295496,3,2.3896363880573275,2.9603538723794607,1,20.13379315602481,0,0.0754551753375872,0,1.6468055197553901,1,0,0
9.133923824986878,20,9.22547251455642,0.0320495051716452,2,26.026862794401566,0,0.2519800368694825,1,0.3509421745194586,0,0,0
94.06586151401214,13,6.678426390830851,0.2814273152177325,2,55.59281575910367,0,0.176252192723675,1,1.692050676505053,0,0,0
11.264823810993995,13,6.913187621944986,1.468493032647168,1,33.708527108331374,0,0.2660434786683791,1,0.3341832105209305,0,0,0
52.98525467936548,10,4.351349899985489,3.3035913790394758,1,54.27288281366563,0,0.1276813660414477,1,0.9762749264909891,0,0,0
44.02757822164648,4,8.268573944205427,0.0896314570456589,1,72.70836058862672,0,0.2232495429210541,0,0.605536665456509,1,0,0
21.268846203252718,2,3.8040443712735086,9.81564898114286,1,59.4016011205835,0,0.0626336000731604,1,0.3580517326473673,1,0,0
17.108273999187546,6,32.01683441478077,0.9982087886845256,2,18.127911466018706,0,0.0389554676861773,0,0.9437531748352533,0,0,0
64.09350639870813,6,35.59764541350713,1.1673739987002525,1,36.87633308631312,0,0.5244043877769686,1,1.7380661533968202,0,0,0
80.7451962709507,18,6.362064044332802,13.196226722302177,1,14.617229242099077,1,0.1667497506430472,0,5.523974135836666,0,1,0
3.405456399984643,10,18.360902432823128,0.0557776028561777,1,99.78581097328043,0,0.1447040551705737,1,0.034127661706297295,0,0,0
11.90587665925002,18,6.840993948098165,3.331925053191334,0,20.87766205097568,0,0.351312860233187,1,0.5702686742500279,0,0,0
9.182535616029332,16,14.848460371130368,3.628219325671372,3,29.523314787590795,0,0.0948784869844126,1,0.3110265795725934,0,0,0
80.59776716422516,13,4.901596453654964,11.56339643603592,1,20.58668928419688,0,0.0645251694162327,1,3.915042678867993,0,0,0
9.783678455033078,17,40.39940533971959,5.406181566733727,2,10.3094931463757,1,0.2263044056211971,1,0.9489970375966085,0,0,0
22.011771737009465,23,11.141666544540568,1.391877804242025,2,16.49521475527936,0,0.3421713517577186,1,1.334433777527177,0,0,0
90.80937299828987,15,4.90670902561218,1.0892061588703923,1,37.73178728718164,1,0.2188343501967984,0,2.406707434957366,0,1,0
20.083365632754088,6,5.126391377966833,0.3663678698645172,1,11.060152049047224,0,0.1919340978754848,1,1.8158308804158048,0,0,0
12.701637698598844,7,7.284581516686186,2.145467121144609,1,32.16357697073633,1,0.5313116672081134,1,0.3949074977001248,0,0,0
625.2728204145659,13,0.1831037732636174,5.730983526942579,3,58.57189991244466,0,0.2451577994583691,1,10.675303709615802,0,0,0
106.801050952299,19,4.745106342262633,0.7904002286765637,2,23.57552158323673,1,0.301822344164302,1,4.530167045306833,0,0,0
10.298587913779626,13,3.8113493214526537,1.1823410777457375,1,24.241777738601545,0,0.3670631227417011,1,0.4248280808787635,0,0,0
84.27973479634794,19,0.1582088498356929,2.022988359044045,1,45.31643831895155,0,0.2722175410629627,0,1.8598049167756805,0,0,0
15.66507841692348,10,21.43896838621353,3.539984363623298,2,14.50334545139975,1,0.0228873097468639,1,1.0801010338901917,0,0,0
1.3215859625349418,3,6.880521999512637,5.9941392433173455,0,23.1062390324256,0,0.2401130270143112,1,0.05719606555962332,1,0,0
104.68180724663452,11,1.8831598601421131,5.484245009264345,1,34.426458126513594,1,0.2756136244928369,0,3.040737065135773,0,1,0
33.03812184610242,8,7.400718080067102,5.169934946262664,1,19.72769291937104,0,0.2562489731544289,0,1.674707832341692,0,0,0
42.80612501989088,9,94.31009980978712,7.098203975835765,1,16.934156360075484,0,0.1829681474149186,1,2.5277979079496387,0,0,0
44.85363667927917,9,35.94044556986676,0.4562814513541735,0,19.60395458185237,0,0.108480137743873,0,2.287989216257456,0,0,0
17.422587935507735,21,3.5892975746501787,3.533818224142407,0,17.189963182546233,1,0.1804200605140376,1,1.0135325916926743,0,0,0
302.1607653325676,14,0.6805919019831242,4.873313211774478,0,20.378094800765048,0,0.1420285744615824,1,14.827723999067063,0,0,0
8.016183596834116,19,17.843908230292623,8.54467537416367,2,18.283689009606142,0,0.1595978346543655,0,0.4384336001680219,0,0,0
35.08465399164021,4,1.0089896127110778,4.955936684282411,1,16.913030198588476,0,0.0468686193220971,0,2.074415617998973,1,0,0
17.705353219787142,16,35.53986947151179,2.975016489009745,0,23.43338662917865,0,0.08834795450707,1,0.7555610078886716,0,0,0
9.506629630936366,15,19.322898679230068,8.613013719972024,2,14.015421928395307,1,0.3782921879885774,1,0.6782977836490168,0,0,0
21.634971050614936,21,1.1318868117193273,3.3557965709295976,2,12.752261284507792,1,0.4188651802406872,0,1.6965595801348887,0,1,0
23.534786071154592,17,20.143349492529,5.789328119310351,1,79.76055905358639,0,0.426668257751036,0,0.2950679678077854,0,0,0
5.233621897288622,20,2.24985220490628,1.4848672503775782,1,45.11430206253019,0,0.1177891834961709,1,0.11600804308209439,0,0,0
28.280216318262408,20,24.27152430665969,5.15743447693119,1,53.70065665244489,1,0.0558073617307979,1,0.5266270113100164,0,0,0
51.01060118307973,14,4.085771518476507,0.903667746215384,1,29.574318916765662,0,0.1640829411432756,1,1.724827588646914,0,0,0
187.71720016029627,7,58.61816039800348,0.7644165934532949,4,69.58292554162965,1,0.0698833822621896,1,2.697748027969735,0,0,0
187.9101274714579,10,9.19528509086142,3.75791687140575,2,15.074794475503376,1,0.0640555244787868,0,12.465186691388258,0,1,0
35.94848349778721,20,4.077029210104998,3.430959761009888,4,33.48155840731798,1,0.4258097727298019,1,1.0736801154969546,0,0,0
11.317060219031294,12,0.6520819837066296,7.372711654579175,2,26.99850003080605,0,0.134150758813029,1,0.4191736654302354,0,0,0
86.51387418528198,12,13.855884410803942,3.3155998509234847,1,27.84513498399441,1,0.1986589237154352,0,3.1069655160591174,0,1,0
18.905274237361198,3,29.988934576656973,2.831814475157033,0,40.00614425165339,1,0.1514904390810046,1,0.4725592678574585,1,0,0
109.57743701244064,19,39.63067371865988,11.158620352816897,4,52.23895551545041,0,0.120565398570048,1,2.0976192179039943,0,0,0
220.8628001525008,19,27.76674696315713,4.334668172606889,3,63.66651448662197,0,0.3886559419975851,1,3.4690575090129987,0,0,0
618.4832392734307,10,57.151278289490776,3.2909989136519853,0,79.80878279803731,1,0.3809334588275192,1,7.749563614302368,0,0,0
30.935346371076168,9,9.557472232941958,1.4543216403377186,4,18.43534066112721,1,0.2961405071074784,1,1.6780458218657435,0,0,0
13.793350045115837,11,6.648821704191029,6.551062270049935,5,27.278238204757773,1,0.4062242695711532,0,0.505653992078933,0,1,1
10.916527552124087,21,7.868330031685079,0.6782188998471808,2,12.561054147562212,1,0.258523942356087,0,0.8690773420670839,0,1,0
33.07093318682285,23,27.994294328974323,8.695490640358827,4,21.757458130473672,1,0.1606033048485266,0,1.5199814697335179,0,1,0
18.993304146003094,18,23.62898566679397,9.092323975392343,0,31.077145621585977,0,0.0460411718461863,1,0.6111663013481673,0,0,0
152.80169195667298,6,4.153638150078452,12.638746791904216,1,16.075138583369704,1,0.3616915353346624,1,9.50546654165406,0,0,0
20.13087805084059,19,4.564099285941106,11.945241754737587,3,24.38526181590669,0,0.1542193529825998,0,0.8255346283675767,0,0,0
7.9104550041564705,23,52.92427202225498,5.261060965936855,2,20.978368363368386,0,0.2130542265460908,1,0.3770767519732088,0,0,0
34.74437947345381,19,4.140591704126387,3.895122167093183,3,22.500655167385204,0,0.2207595051453882,0,1.5441496798642529,0,0,0
99.8736369035266,19,21.0249618535587,2.165746973281624,2,20.9996404878488,1,0.1963121006007028,0,4.755968892006381,0,1,0
38.31480864743725,19,7.989104225830256,3.508611916152748,1,41.609022735108525,1,0.1010756823378726,1,0.9208293328915004,0,0,0
23.452668406095555,0,8.417884399549251,2.154308819495709,4,19.12776175699426,0,0.3779369612069085,0,1.2261062587482223,1,0,0
19.509223090014277,23,8.248054200277796,2.555682770329369,2,30.182719754481017,1,0.1563893486314435,1,0.6463706136726753,0,0,0
168.5309520122204,18,22.351488658350675,4.62782695067106,2,7.089418657675981,0,0.0994499204144563,1,23.772182198570768,0,0,0
108.38656634973016,13,3.469480752253896,1.478064804645788,0,47.61238796285011,1,0.1963796804989895,1,2.2764362592840235,0,0,0
148.3215604354636,21,15.664008030712996,6.374534473664247,4,14.034201223545937,1,0.1617161107924574,1,10.56857872228713,0,0,0
21.89224085151811,20,16.574190588309047,2.4107469121503957,1,33.01210347820493,1,0.2120714573912966,0,0.6631580100908047,0,1,0
28.086919016931567,9,20.110028963707208,4.263592953790921,2,117.51271402875656,0,0.1848047972584532,0,0.23901174650819834,0,0,0
61.1227459941127,13,24.54639784657298,19.935660497064514,1,24.72209728882272,0,0.1195836165543668,1,2.4723932310446544,0,0,0
11.94490324007911,16,16.242788017333698,1.7513179723468022,3,28.875514804589148,0,0.2353704764918677,0,0.41366892749495576,0,0,0
28.35881609787417,18,6.678141443626699,2.1358874341923624,2,49.287673423411206,0,0.1183546406309086,1,0.575373397203285,0,0,0
40.315146602750026,17,35.47080516283765,0.158869241047349,0,35.26291490473371,1,0.184868194571393,1,1.1432732294441745,0,0,0
4.719115996916487,18,34.19111570972361,1.5684063543050648,2,7.80698956130125,0,0.0963448274627439,1,0.6044732044101665,0,0,0
44.72767394037343,21,26.09775497538276,2.430284089545156,0,29.04558843008508,0,0.1845401060173189,1,1.539912818362634,0,0,0
9.80328278631751,6,1.1557103243111124,2.445477046681054,4,29.86202198595273,1,0.2888691967900872,1,0.32828596773952656,0,0,0
56.72032144049962,13,17.090745375390686,0.9259265839447984,3,19.11031111462668,0,0.1090353438380177,1,2.9680480396306543,0,0,0
15.92453653463798,9,14.585736661496036,2.891778215675282,2,16.256393420534405,0,0.2817096414402227,1,0.9795860694736117,0,0,0
109.76794750396992,12,29.04697456999158,5.0680311137298775,6,16.74413399873047,0,0.1601135015766148,0,6.555606131215414,0,0,1
29.10988722212449,7,30.12304564684621,2.9442960762531296,0,26.578244684579985,1,0.2347687309296116,1,1.095252435500878,0,0,0
10.45602789444707,3,16.17155626799846,2.145578587477596,2,19.78610945076317,0,0.0587958755602793,1,0.5284529493009436,1,0,0
57.47777450757925,10,1.1503627821985416,7.806900925777209,1,63.25699809441326,0,0.3937555929453502,0,0.9086389844455103,0,0,0
33.426439090129016,9,16.102785188543898,4.491645573343098,1,20.575112782150505,1,0.1453976934313053,0,1.6246053882692395,0,1,0
20.51695009353439,14,24.126543627708344,0.5462272202155686,1,20.16177384207381,0,0.2895054114343253,1,1.0176163195878825,0,0,0
31.28576331146384,17,5.643538398785087,3.9858731104321183,5,18.147006354215502,0,0.1489352295593173,1,1.7240178738459657,0,0,1
83.85351726052772,13,14.89245246851302,16.929019150349575,0,25.83645768237781,1,0.1146984473156373,1,3.2455500785512648,0,0,0
6.03620762989528,2,5.982492307383208,2.557964529806056,4,15.29826272720829,0,0.4896401845405654,1,0.3945681766309161,1,0,0
165.0662716342202,15,32.496937613247724,1.1859010351606627,1,8.439495231506347,1,0.1785453528572362,1,19.558784868791005,0,0,0
28.583930657073203,11,13.495315821621666,5.0113082817919175,2,14.613391053610066,1,0.1940740270198956,1,1.956009426710844,0,0,0
144.2237197362529,1,0.6864832013052976,17.848913159159746,2,17.961856798293354,0,0.391395257708982,1,8.029443801709649,1,0,0
117.00588258079073,17,22.52946324778245,3.724479504994396,2,79.60854715860384,0,0.1053552069351412,1,1.4697653299422775,0,0,0
61.61199586402818,5,18.780663775763,0.0767336871516473,2,21.60764488726866,1,0.0331854276949077,0,2.8513980207223,1,1,0
52.68705889074238,15,66.7741545697267,3.867130957321652,2,58.5635568285253,0,0.2555533885082214,1,0.8996560616188432,0,0,0
9.701479492981337,0,3.9797150722557046,3.155167594039001,1,13.664393452856029,1,0.3569659864201573,0,0.7099824464549216,1,1,0
29.34079794957668,11,2.1459084300300155,0.8791679357680748,2,11.236097034615597,1,0.5927949813163756,1,2.61129802093957,0,0,0
86.6945608602226,20,1.8180346467203448,6.458129439832776,3,47.31515639477013,0,0.1663326242574348,1,1.8322788608557823,0,0,0
